"","genres"
"516","dance pop,neo mellow,pop,post-teen pop,viral pop"
"517","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"518","dance pop,pop,post-teen pop,viral pop"
"519","dance pop,edm,electronic trap,pop,tropical house"
"520","latin,latin pop,latin viral pop,mexican pop"
"521","dancehall,reggae fusion"
"522","latin,reggaeton"
"523","hip hop,indie pop rap,pop,pop rap,rap"
"524","edm,tropical house"
"525","latin,reggaeton"
"526","latin,reggaeton"
"527","hip hop,indie pop rap,pop,pop rap,rap"
"528","edm,pop,tropical house"
"529","pop,rap"
"530","dance pop,latin,latin pop,pop,tropical"
"531","conscious hip hop,hip hop,pop rap,rap"
"532","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"533","dance pop,hip hop,pop,pop rap,r&b,rap,southern hip hop,trap music"
"534","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"535","pop,post-teen pop"
"536","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"537","pop,post-teen pop"
"538","neo mellow"
"539","glam rock,rock"
"540","dance pop,pop,post-teen pop"
"541","glam metal,hard rock,rock"
"542","reggaeton,trap latino"
"543","hip hop,pop,pop rap,rap,trap music"
"544","canadian pop,dance pop,pop,post-teen pop,viral pop"
"545","pop punk,rock"
"546","regional mexican"
"547","dance pop,pop,post-teen pop"
"548","dance pop,pop,post-teen pop,r&b"
"549","dance pop,electropop,pop,post-teen pop"
"550","reggaeton"
"551","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"552","dance pop,edm,pop,pop rap"
"553","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"554","latin,latin alternative,latin pop,latin rock,rock en espanol,spanish pop,spanish rock"
"555","hip hop"
"556","champeta,colombian pop,electro latino,latin,latin pop,pop,tropical"
"557","colombian pop,latin,latin pop,pop,rock en espanol,tropical"
"558","reggaeton,trap latino"
"559","reggaeton flow,trap latino"
"560","colombian pop,latin pop"
"561","indie r&b,pop"
"562","canadian pop,pop,rap"
"563","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"564","dance pop,pop,post-teen pop"
"565","edm,electropop,pop,tropical house"
"566","dance pop,latin,latin pop,mexican pop,tropical"
"567","australian dance,australian pop,dance pop,pop"
"568","dance pop,hip hop,pop,pop rap,r&b,rap,southern hip hop,trap music"
"569","pop punk,rock"
"570","argentine reggae,latin alternative,rock en espanol"
"571","edm,pop,tropical house"
"572","panamanian pop"
"573","dancehall"
"574","bachata,dance pop,latin,latin pop,pop,tropical"
"575","pop,post-teen pop"
"576","pop,post-teen pop"
"577","dance pop,edm,pop,post-teen pop,tropical house,uk funky"
"578","britpop,madchester,permanent wave,rock"
"579","pop,post-teen pop"
"580","canadian pop,pop,rap"
"581","acoustic pop,neo mellow,pop,pop rock"
"582","latin,latin arena pop,latin pop,mexican pop"
"583","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"584","indie pop,modern alternative rock,modern rock,neo-psychedelic"
"585","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"586","latin,latin hip hop,pop,reggaeton,tropical"
"587","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"588","reggaeton flow,trap latino"
"589","pop"
"590","latin,latin pop"
"591","neo mellow,piano rock,pop rock"
"592","cubaton,reggaeton"
"593","cubaton,dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"594","dance pop,pop,post-teen pop,tropical house"
"595","big room,dance pop,edm,pop,tropical house"
